ARCH 348,  67, "B+",   1.4925373134328357
ARCH 348,  67, "B+",   1.4925373134328357
ARCH 349,  31, "B+",   0.0
ARCH 349,  31, "B+",   0.0
ARCH 349,  31, "B+",   0.0
ARCH 363,  60, "B+",   5.0
ARCH 363,  60, "B+",   5.0
ARCH 363,  60, "B+",   5.0
ARCH 365,  44, "B",   0.0
ARCH 365,  44, "B",   0.0
ARCH 365,  44, "B",   0.0
ARCH 365,  44, "B",   0.0
ARCH 365,  44, "B",   0.0
ARCH 367,  12, "A-",   0.0
ARCH 367,  12, "A-",   0.0
ARCH 367,  12, "A-",   0.0
ARCH 372,  285, "B",   1.0526315789473684
ARCH 372,  285, "B",   1.0526315789473684
ARCH 372,  285, "B",   1.0526315789473684
ARCH 372,  285, "B",   1.0526315789473684
ARCH 372,  285, "B",   1.0526315789473684
ARCH 373,  307, "B",   1.9543973941368076
ARCH 373,  307, "B",   1.9543973941368076
ARCH 373,  307, "B",   1.9543973941368076
ARCH 373,  307, "B",   1.9543973941368076
ARCH 373,  307, "B",   1.9543973941368076
ARCH 375,  36, "B",   2.7777777777777777
ARCH 375,  36, "B",   2.7777777777777777
ARCH 375,  36, "B",   2.7777777777777777
ARCH 375,  36, "B",   2.7777777777777777
ARCH 375,  36, "B",   2.7777777777777777
ARCH 376,  79, "B+",   0.0
ARCH 376,  79, "B+",   0.0
ARCH 376,  79, "B+",   0.0
ARCH 377,  61, "B+",   1.639344262295082
ARCH 377,  61, "B+",   1.639344262295082
ARCH 377,  61, "B+",   1.639344262295082
ARCH 378,  71, "B+",   1.4084507042253522
ARCH 378,  71, "B+",   1.4084507042253522
ARCH 378,  71, "B+",   1.4084507042253522
ARCH 383,  101, "B+",   0.0
ARCH 383,  101, "B+",   0.0
ARCH 383,  101, "B+",   0.0
ARCH 385,  9, "A-",   11.11111111111111
ARCH 385,  9, "A-",   11.11111111111111
ARCH 385,  9, "A-",   11.11111111111111
ARCH 386,  175, "B+",   0.0
ARCH 386,  175, "B+",   0.0
ARCH 386,  175, "B+",   0.0
ARCH 390,  19, "B",   10.526315789473683
ARCH 390,  19, "B",   10.526315789473683
ARCH 390,  19, "B",   10.526315789473683
ARCH 390,  19, "B",   10.526315789473683
ARCH 390,  19, "B",   10.526315789473683
ARCH 433,  53, "A-",   0.0
ARCH 433,  53, "A-",   0.0
ARCH 433,  53, "A-",   0.0
ARCH 434,  116, "A-",   0.0
ARCH 434,  116, "A-",   0.0
ARCH 434,  116, "A-",   0.0
ARCH 438,  11, "A-",   0.0
ARCH 438,  11, "A-",   0.0
ARCH 438,  11, "A-",   0.0
ARCH 442,  85, "B+",   0.0
ARCH 442,  85, "B+",   0.0
ARCH 442,  85, "B+",   0.0
ARCH 452,  48, "B+",   0.0
ARCH 452,  48, "B+",   0.0
ARCH 452,  48, "B+",   0.0
ARCH 471W,  208, "B",   2.403846153846154
ARCH 471W,  208, "B",   2.403846153846154
ARCH 471W,  208, "B",   2.403846153846154
ARCH 471W,  208, "B",   2.403846153846154
ARCH 471W,  208, "B",   2.403846153846154
ARCH 479,  52, "A",   1.9230769230769231
ARCH 479,  52, "A",   1.9230769230769231
ARCH 479,  52, "A",   1.9230769230769231
ARCH 479,  52, "A",   1.9230769230769231
ARCH 479,  52, "A",   1.9230769230769231
ARCH 480,  22, "A",   4.545454545454546
ARCH 480,  22, "A",   4.545454545454546
ARCH 480,  22, "A",   4.545454545454546
ARCH 480,  22, "A",   4.545454545454546
ARCH 480,  22, "A",   4.545454545454546
ARCH 485,  67, "A-",   1.4925373134328357
ARCH 485,  67, "A-",   1.4925373134328357
ARCH 485,  67, "A-",   1.4925373134328357
ARCH 498,  25, "A",   0.0
ARCH 498,  25, "A",   0.0
ARCH 498,  25, "A",   0.0
ARCH 498,  25, "A",   0.0
ARCH 498,  25, "A",   0.0
ARCH 499,  23, "A",   0.0
ARCH 499,  23, "A",   0.0
ARCH 499,  23, "A",   0.0
ARCH 499,  23, "A",   0.0
ARCH 499,  23, "A",   0.0
ASC 101,  563, "B",   1.9538188277087036
ASC 101,  563, "B",   1.9538188277087036
ASC 101,  563, "B",   1.9538188277087036
ASC 101,  563, "B",   1.9538188277087036
ASC 101,  563, "B",   1.9538188277087036
ASC 102,  695, "B",   1.1510791366906474
ASC 102,  695, "B",   1.1510791366906474
ASC 102,  695, "B",   1.1510791366906474
ASC 102,  695, "B",   1.1510791366906474
ASC 102,  695, "B",   1.1510791366906474
ASC 200,  202, "B-",   0.0
ASC 200,  202, "B-",   0.0
ASC 200,  202, "B-",   0.0
ASC 202,  50, "B+",   0.0
ASC 202,  50, "B+",   0.0
ASC 202,  50, "B+",   0.0
ASC 300,  137, "B",   2.18978102189781
ASC 300,  137, "B",   2.18978102189781
ASC 300,  137, "B",   2.18978102189781
ASC 300,  137, "B",   2.18978102189781
ASC 300,  137, "B",   2.18978102189781
ASC 301,  123, "B+",   0.8130081300813009
ASC 301,  123, "B+",   0.8130081300813009
ASC 301,  123, "B+",   0.8130081300813009
ASC 302,  100, "B-",   0.0
ASC 302,  100, "B-",   0.0
ASC 302,  100, "B-",   0.0
ASC 303,  62, "B+",   0.0
ASC 303,  62, "B+",   0.0
ASC 303,  62, "B+",   0.0
ASC 400,  78, "B",   0.0
ASC 400,  78, "B",   0.0
ASC 400,  78, "B",   0.0
ASC 400,  78, "B",   0.0
ASC 400,  78, "B",   0.0
ASC 401,  13, "B",   0.0
ASC 401,  13, "B",   0.0
ASC 401,  13, "B",   0.0
ASC 401,  13, "B",   0.0
ASC 401,  13, "B",   0.0
BISC 100,  1332, "B-",   7.2822822822822815
BISC 100,  1332, "B-",   7.2822822822822815
BISC 100,  1332, "B-",   7.2822822822822815
BISC 101,  5254, "B-",   12.904453749524173
BISC 101,  5254, "B-",   12.904453749524173
BISC 101,  5254, "B-",   12.904453749524173
BISC 102,  3872, "B",   3.383264462809917
BISC 102,  3872, "B",   3.383264462809917
BISC 102,  3872, "B",   3.383264462809917
BISC 102,  3872, "B",   3.383264462809917
BISC 102,  3872, "B",   3.383264462809917
BISC 111,  38, "B+",   13.157894736842104
BISC 111,  38, "B+",   13.157894736842104
BISC 111,  38, "B+",   13.157894736842104
BISC 113,  86, "B",   2.3255813953488373
BISC 113,  86, "B",   2.3255813953488373
BISC 113,  86, "B",   2.3255813953488373
BISC 113,  86, "B",   2.3255813953488373
BISC 113,  86, "B",   2.3255813953488373
BISC 202,  3159, "B-",   7.027540360873694
BISC 202,  3159, "B-",   7.027540360873694
BISC 202,  3159, "B-",   7.027540360873694
BISC 204,  1095, "B",   3.0136986301369864
BISC 204,  1095, "B",   3.0136986301369864
BISC 204,  1095, "B",   3.0136986301369864
BISC 204,  1095, "B",   3.0136986301369864
BISC 204,  1095, "B",   3.0136986301369864
BISC 272,  23, "B+",   0.0
BISC 272,  23, "B+",   0.0
BISC 272,  23, "B+",   0.0
BISC 298,  14, "A",   7.142857142857142
BISC 298,  14, "A",   7.142857142857142
BISC 298,  14, "A",   7.142857142857142
BISC 298,  14, "A",   7.142857142857142
BISC 298,  14, "A",   7.142857142857142
BISC 300,  1200, "B-",   3.5000000000000004
BISC 300,  1200, "B-",   3.5000000000000004
BISC 300,  1200, "B-",   3.5000000000000004
BISC 302,  72, "C+",   5.555555555555555
